e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,e_vATP,CO2,GLCo,ETOH,GLY,F26BP,P,G6P,TRIO,NAD,ACE,P2G,BPG,GLCi,F6P,PEP,PYR,F16P,P3G,NADH,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH,v_vATP
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.3088816377706225,1.0332456136818131,0.7775235367088308,1.5455597670249495,0.1701144516135019,0.04484371111903233,0.00032957388691956085,0.09875869199168992,0.11281281458550198,0.07361684247063682,8.523152463551881,0.6019076395836983,0.35648403785929883,0.0444402329750504,88.14952688218199,77.34952688218199,6.0,2.4,77.34952688218205,77.349526882182,136.4968074417193,136.49680744171908,136.4968074417193,136.4968074417193,136.49680744171926,136.4968074417193,3.6404492645289404,88.149526882182,129.2159089126621,18.20224632264471,84.53276406095888
0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.299261144940474,1.0257161889831432,0.7752258559115348,1.545545576798188,0.16995330859151547,0.044579732820862444,0.00032622812572473945,0.10093269167620728,0.11172970865668394,0.07305551719555615,8.483448739041778,0.5984326688361724,0.3545446423618002,0.04445442320181181,88.00954741356436,77.20954741356431,6.0,2.4,77.20954741356437,77.20954741356434,136.23409080783657,136.2340908078366,136.2340908078366,136.23409080783654,136.23409080783642,136.2340908078365,3.637000803858431,88.00954741356433,128.96008920011914,18.185004019292144,84.30108357311063
1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.318106613235522,1.0405571117085735,0.7797412892160934,1.5455734044758693,0.17026937839939063,0.04509984319811749,0.0003328316314370867,0.09667688865363781,0.11386527993366494,0.07416270812563698,8.561650501818582,0.6052710359435923,0.3583646099748471,0.04442659552413053,88.28397651628833,77.48397651628831,6.0,2.4,77.48397651628828,77.48397651628834,136.74912954384183,136.7491295438419,136.74912954384178,136.7491295438418,136.7491295438418,136.74912954384186,3.6437646977469593,88.28397651628832,129.4616001483488,18.218823488734834,84.75524726411918
1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.308747864590181,1.04198086841307,0.7774914819547226,1.5455595694901805,0.170112207953093,0.04484001869761356,0.00032952700508068005,0.09878890087934916,0.11279765317647118,0.07360898202192447,8.522597288365198,0.6018590930028446,0.35645691891148734,0.044440430509819384,88.14757882572003,77.34757882572003,6.0,2.4,77.3475788257199,77.34757882572008,136.49315140045917,136.4931514004594,136.49315140045914,136.49315140045914,136.49315140045923,136.49315140045917,3.64040125019619,88.14757882572005,129.2123489000666,18.202006250980943,84.52954014869347
1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.309012015041097,1.0247321555561006,0.7775547806141181,1.545559959551252,0.17011663839826316,0.044847310401899834,0.0003296195884508155,0.0987292505325849,0.11282759386512291,0.07362450488669105,8.52369362982397,0.601954959980862,0.3565104725198529,0.04444004044874794,88.1514255306732,77.35142553067317,6.0,2.4,77.35142553067315,77.3514255306732,136.50037075273227,136.50037075273227,136.50037075273224,136.50037075273227,136.50037075273227,136.50037075273227,3.6404960617228315,88.1514255306732,129.21937862928624,18.20248030861415,84.53590619722675
1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.3191258462116355,1.039286231063953,0.7790267157480487,1.545570636987154,0.17021585330389427,0.04503168615048816,0.0003325235927163174,0.09846827609109687,0.11374907341086804,0.07407120486339208,8.545478169238239,0.6041350471694124,0.3578280200847826,0.044429363012845835,88.16825897424529,77.42825897424527,5.9399999999999995,2.4,77.42825897424524,77.42825897424524,136.6434216449738,136.6434216449738,136.64342164497384,136.64342164497387,136.64342164497384,136.64342164497387,3.642619260703337,88.16825897424526,129.35818312356997,18.213096303516753,84.77984829864384
1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.298607467285577,1.027259759392498,0.7760261603682375,1.5455489317087705,0.17001311721032508,0.04465720387305022,0.00032665829510553003,0.09905159609982629,0.11188569434649086,0.07316704910882392,8.500900400995828,0.599692065999876,0.355149697943503,0.044451068291229356,88.1306421381859,77.2706421381858,6.0600000000000005,2.4,77.27064213818602,77.27064213818574,136.34988073486642,136.34988073486673,136.3498807348666,136.3498807348665,136.34988073486448,136.34988073485374,3.6382807083009565,88.13064213818579,129.0733193182944,18.19140354150541,84.28535436015805
1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.31596981802471,1.0376078430609281,0.7786504289901838,1.5455676737739938,0.17019105048047486,0.044982385185283975,0.0003316714640052187,0.09855814303367263,0.11348066121182958,0.0739444878236388,8.540451523416012,0.6035848410318486,0.35748062918170476,0.044432326226006014,88.16246164673058,77.41046164673058,6.0,2.376,77.41046164673057,77.41046164673057,136.6104808920504,136.61048089205056,136.61048089205036,136.6104808920503,136.6104808920504,136.61048089205036,3.642088480282162,88.16246164673059,129.32630393148577,18.2104424014108,84.7036845695109
1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.301779136557864,1.0289114281794136,0.7763996793526571,1.545551875071145,0.1700378826978801,0.044705810593674844,0.00032749351726103456,0.09896043400552043,0.11214958725590987,0.07329154086772656,8.505903414555647,0.6002368890766262,0.3554925657797383,0.04444812492885486,88.13651889333003,77.28851889333006,6.0,2.424,77.28851889333012,77.28851889333006,136.382984337987,136.38298433798695,136.38298433798698,136.38298433798698,136.38298433798695,136.38298433798698,3.6388106897346337,88.13651889333006,129.1053629585169,18.194053448673145,84.3616881303753
1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.308779621052991,1.039907198798637,0.7774990911709598,1.5455596163822876,0.17011274056873496,0.044840895183967444,0.00032953813343619275,0.09878172952839384,0.11402712491654492,0.073610847865364,8.522729071271257,0.6018706169065874,0.3564633562798852,0.0444403836177123,88.14804127134778,77.34804127133701,6.0,2.4,77.3480412714315,77.3480412712857,136.49401930198448,136.49401929718428,136.49401930150415,136.49401930134246,136.49401929800845,136.4940192861594,3.640412648170928,88.14804127133316,129.21319400690945,18.202063240883763,84.53030546826693
1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.30898079785544,1.0267705910145999,0.7775472993979488,1.5455599134527223,0.17011611479307692,0.0448464485456632,0.00032960864491578067,0.09873629986678667,0.11163253615018656,0.07362267008254869,8.523564046817121,0.6019436291539549,0.35650414270283837,0.0444400865472776,88.15097091933931,77.35097091933932,6.0,2.4,77.35097091933929,77.35097091933928,136.49951755581944,136.4995175558197,136.49951755581938,136.49951755581938,136.49951755581947,136.49951755581938,3.6404848565718457,88.1509709193393,129.21854784267532,18.202424282859226,84.53515384667276
1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.308860117491114,1.034650863011894,0.7775183798140138,1.5455597352465262,0.17011409066706656,0.04484311707236483,0.00032956634428638596,0.09876355169855318,0.11306896904589336,0.07361557784370852,8.523063145808946,0.6051148706819259,0.3564796749064106,0.044440264753473624,88.14921349250339,77.34921349249481,6.0,2.4,77.34921349269833,77.3492134924947,136.4962192834853,136.49621928573058,136.49621928363965,136.4962192836589,136.49621928410275,136.4962192835668,3.640441540275224,88.14921349248631,129.21533620602625,18.202207701448714,84.53224542111107
1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.308902631545919,1.0318747456188624,0.7775285675127984,1.545559798025761,0.17011480373134946,0.04484429064762732,0.0003295812452753322,0.09875395119424406,0.11256292836555369,0.07361807619731979,8.523239598281247,0.5987837293560964,0.3564882941786775,0.044440201974238924,88.14983260581099,77.349832605811,6.0,2.4,77.349832605811,77.34983260581095,136.49738121236763,136.49738121236786,136.49738121236757,136.49738121236757,136.4973812123676,136.49738121236763,3.6404567998508783,88.14983260581099,129.21646761266467,18.202283999254366,84.53327001370967
1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.303044902068109,1.0352886212232102,0.7851418868372015,1.5456674462210531,0.17050516996071535,0.04475049491017478,0.000328001847162103,0.09894125072753407,0.1132084665100717,0.07338097762114348,8.5132403844639,0.6115437562023934,0.35582460742426086,0.04433255377894674,88.13775563847754,77.3377556384775,6.0,2.4,77.3377556384775,77.33775563847757,136.43145809115853,136.43145809115822,136.4314580911585,136.43145809115848,136.43145809115848,136.43145809115842,3.648810637159308,88.13775563847754,129.133836816839,18.24405318579653,84.39216235672475
1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.314655092406857,1.0312773756430234,0.7700779559765336,1.5454525769042715,0.16972728241257332,0.044936448882657284,0.00033114123854347964,0.0985787755510833,0.11243116296903564,0.07385180046517459,8.532979780489258,0.5925779825694565,0.35713984134531723,0.044547423095728345,88.16113074515775,77.36113074515781,6.0,2.4,77.36113074515775,77.36113074515781,136.5614422721702,136.56144227217018,136.56144227217018,136.5614422721702,136.56144227217015,136.5614422721702,3.6321638436290686,88.16113074515779,129.29711458491195,18.16081921814535,84.67196767950857
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.3087145071946775,1.0333033670242326,0.7777404003560877,1.545562859899791,0.1701256492596594,0.044841034448490934,0.00033069813209673994,0.09876391002961012,0.11282400598326162,0.07361006541710963,8.522868318375744,0.6021806825269028,0.3564651059598262,0.04443714010020883,88.14919038474608,77.34919038474607,6.0,2.4,77.34919038474605,77.34919038474605,136.49493629870855,136.49493629870867,136.4949362987085,136.49493629870855,136.4949362987085,136.49493629870855,3.640688894156711,88.14919038474605,129.21355851039561,18.203444470783573,84.52873625129811
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.02,6.309045485919794,1.0331890371778345,0.7773110051863861,1.545556734345008,0.17010347333215178,0.04484633565062044,0.00032847218641402415,0.09875357697186955,0.11280185084151315,0.07362348775878107,8.523431046514972,0.6016401225637876,0.356502600788172,0.04444326565499179,88.14985673867896,77.349856738679,6.0,2.4,77.34985673867897,77.34985673867894,136.49864183081755,136.49864183081763,136.4986418308177,136.49864183081766,136.49864183081763,136.49864183081766,3.640214329308048,88.14985673867896,129.21821317220395,18.201071646540314,84.5367128670452
