e_v2,e_v3,e_v13,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,e_v21,e_v1,e_v20,e_v22,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v1,v_v2,v_v3,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v13,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3267861617370549,1.9605774461419119,0.10213336533645449,0.2623250708184746,1.585508255074591,0.019975451463358447,2.108735266951532,3.2623906492494554,3.661550210532014,1.6130131207470562,0.08446011378825284,0.5174526588279632,0.021752847738843024,3.5713899661702135,0.8133356197113794,0.8133356197113897,2.758054346458823,2.7580543464588247,1.5191534268281992,1.5191534268282039,0.10186740498177935,1.1370335146488473,1.1370335146488477,1.1370335146488484,1.1370335146488484,0.04845697481481679,0.05341043016696251,0.05341043016696237,0.05341043016696236,0.0534104301669623,0.07138408241530879,-0.017973652248346426
3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,4.036875875291503,8.86075666113696,0.11536560594364623,0.7116308822631873,3.052357629521443,0.025290005774153954,6.275599181107239,15.760908697339596,6.112381736006565,5.949178502599269,0.09925763946758978,1.1190884611044396,0.0294076276642862,4.265446816899935,0.8556543032618125,0.8556543032618465,3.409792513638088,3.409792513638089,1.6613261626046085,1.6613261626046083,0.17497663314430492,1.5734897178891756,1.5734897178891758,1.5734897178891758,1.5734897178891756,0.08848700951324916,0.08648962363105568,0.0864896236310557,0.0864896236310556,0.08648962363105557,0.10364264624748795,-0.017153022616432256
1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.305399832179443,1.918585775537973,0.10195509536780008,0.2584599006008108,1.5707066084543937,0.01990473865716815,2.0757350123178866,8.188853401548604,3.6350522077538345,1.5827872106482177,0.08426191807751632,0.5117958649559224,0.021651010277361767,3.592755996523687,0.8450420211954631,0.8450420211954615,2.7477139753282245,2.747713975328224,1.5160469699201988,1.516046969920199,0.10090278275721118,1.1307642226508146,1.1307642226508139,1.1307642226508146,1.1307642226508139,0.04794325985732877,0.052959522899882386,0.052959522899882386,0.0529595228998824,0.052959522899882476,0.0709442449869493,-0.017984722087066935
1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.8652824960612394,1.1168320717588047,0.0976789032585455,0.17695492460915638,1.2407469374440359,0.018215615207946168,1.3950713222858757,0.32314405661529033,3.0295141227244984,0.9828686653894886,0.07951711458256626,0.3884943890884988,0.01921844250170405,4.034579250036414,1.5568431006648689,1.5568431006648689,2.477736149371546,2.477736149371545,1.4251862324957592,1.4251862324957598,0.07811056092989864,0.9744393559458875,0.9744393559458877,0.9744393559458864,0.9744393559458873,0.03600953395147648,0.04210102697842218,0.042101026978422176,0.042101026978422246,0.042101026978422135,0.060351394845107535,-0.018250367866685345
1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,2.3250455022428285,1.366746119961965,0.10861790455732856,0.4355658384523069,2.1984677800496906,0.022563655615119766,3.6457039180476443,2.196156339166747,4.721327275165348,3.1087106084987743,0.09169053231776918,0.7598339340271589,0.02548044379899793,3.889558144094316,0.7894321603783234,0.7894321603783234,3.100125983715992,3.100125983715993,1.6064416953831402,1.6064416953831397,0.1374867958272988,1.3561974925055542,1.356197492505554,1.3561974925055544,1.3561974925055544,0.06777016586713151,0.06971662996016723,0.06971662996016724,0.06971662996016723,0.06971662996016707,0.08728787177848714,-0.017571241818319913
1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.8728607020119863,1.5791404740533133,0.1060512968434126,0.3586421989766353,1.9367596050772713,0.021535502005944708,2.9501065406205123,2.57657292107691,4.2769186779208095,1.1299027261938297,0.0888238061935689,0.6545122553115494,0.0239996210690454,3.77167322049495,0.8000542686114253,0.8000542686114253,2.971618951883525,2.971618951883526,1.5771261511098982,1.5771261511098982,0.12328776695391871,1.271205033819708,1.271205033819708,1.271205033819708,1.2712050338197083,0.06000305924417223,0.06328470770974655,0.06328470770974647,0.06328470770974658,0.06328470770974647,0.08101516638752561,-0.017730458677779063
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.2830605949031386,1.9313101412167326,0.10176644213080249,0.25441401699046007,1.5551435754256167,0.019829932918663574,2.490418186629943,3.209682891381565,3.607135827927323,1.5735265839869024,0.08405221243632972,0.5058591019492518,0.021543278538323392,3.5862643705455723,0.8125034839457831,0.8125034839457831,2.7737608865997885,2.7737608865997885,1.5497662902059273,1.5497662902059284,0.099883088323107,1.1241115080707538,1.1241115080707538,1.1241115080707547,1.1241115080707538,0.047400889520338725,0.05248219880276837,0.0524821988027684,0.05248219880276834,0.0524821988027684,0.07047863589287744,-0.017996437090109074
1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.2937759287807042,1.0587444955686918,0.08908629045160633,0.0635674957373005,0.6773632256100298,0.0148625976240441,0.32569762816871256,1.6478601573083975,1.9001642303724435,0.5752353331796298,0.07003754095608568,0.19278352125342108,0.014389515956671326,4.0693142557659705,0.7664981372148179,0.7664981372148181,3.302816118551153,3.302816118551153,2.672070562600617,2.6720705626006165,0.034986641405125585,0.5957589145454105,0.5957589145454103,0.5957589145454104,0.5957589145454106,0.014954433484588572,0.020032207920537018,0.020032207920537032,0.02003220792053705,0.020032207920536914,0.03881701549846652,-0.0187848075779295
1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3133111146220886,1.9516120731648727,0.10409681048585048,0.3077397269831439,1.5761930627519491,0.02075583578528074,2.0879431266859783,3.246243597497783,3.644880038191621,1.6008736280980065,0.08664507591300862,0.5138914543783042,0.022876736036128758,3.5759379880232807,0.8130833856342846,0.8130833856342903,2.7628546023889897,2.7628546023889924,1.5172061288336678,1.5172061288336693,0.1125539024608297,1.1330945710944935,1.1330945710944944,1.1330945710944942,1.1330945710944937,0.05418656097142908,0.058367341489400634,0.05836734148940063,0.058367341489400516,0.05836734148940057,0.0762190964319992,-0.017851754942598604
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.9479153338227368,1.687881524961976,0.09858566336478664,0.19257165577442187,2.272499589458981,0.018572655916918538,1.5231601247775524,2.7718067734942693,4.8452244420230395,1.2607766197639187,0.08052174029002321,0.7900763793430169,0.019732626768187028,3.713124994539095,0.8044557009241559,0.8044557009252171,2.9086692936139,2.9086692936139524,1.4474330044217503,1.4474330044217065,0.08288257508991202,1.3783537141028892,1.378353714102845,1.3783537141033124,1.3783537141033324,0.03847218071085108,0.04441039437903075,0.044410394379019495,0.04441039437901964,0.04441039437901933,0.06260441453969634,-0.018194020160676918
