e_v2,e_v3,e_v13,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,e_v21,e_v1,e_v20,e_v22,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v1,v_v2,v_v3,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v13,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3267861617370549,1.9605774461419119,0.10213336533645449,0.2623250708184746,1.585508255074591,0.019975451463358447,2.108735266951532,3.2623906492494554,3.661550210532014,1.6130131207470562,0.08446011378825284,0.5174526588279632,0.021752847738843024,3.5713899661702135,0.8133356197113794,0.8133356197113897,2.758054346458823,2.7580543464588247,1.5191534268281992,1.5191534268282039,0.10186740498177935,1.1370335146488473,1.1370335146488477,1.1370335146488484,1.1370335146488484,0.04845697481481679,0.05341043016696251,0.05341043016696237,0.05341043016696236,0.0534104301669623,0.07138408241530879,-0.017973652248346426
0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.07435277061772859,0.06465515791473632,0.08366756885921199,0.016611267683065326,0.3286764902064068,0.012776368127801906,0.13590428298178817,0.06106822028624335,1.0864793782006927,0.06465913860569035,0.06409739418683459,0.08419889449320714,0.011384588011073634,0.9464858294890451,0.1905026086363566,0.1905026086363566,0.7559832208526885,0.7559832208526885,0.529145128159567,0.5291451281595666,0.0101186094175487,0.21671948327557342,0.2167194832755733,0.21671948327557314,0.21671948327557328,0.004177851834862279,0.005940757582686418,0.005940757582686407,0.005940757582686463,0.005940757582686348,0.025063042954543886,-0.019122285371857475
1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.5719502093056268,2.4599134039011923,0.10402985585565241,0.30610104735714627,1.749023959265287,0.020729177078219498,2.4867300552933638,0.2505074029773361,3.9510603507577606,1.9656438477826024,0.08657050537714656,0.5806024496929861,0.02283834243367174,3.3292762844782997,0.46480318263101966,0.4648031826310227,2.864473101847387,2.86447310184739,1.549510435216133,1.5495104352160083,0.11218775036132829,1.2027749162698689,1.202774916269745,1.2027749162697638,1.202774916269762,0.05398916124604713,0.05819858911528498,0.05819858911528909,0.058198589115289016,0.05819858911528917,0.07605450008361277,-0.017855910968323677
1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.7933913659400733,2.937511331260123,0.10554558103961204,0.3448818552011648,1.88838293330322,0.02133349447137971,2.8277777854684323,16.47272566879726,4.193561619923912,2.2930529143509704,0.08825971118404674,0.6353295988246216,0.023708683801058204,3.1165858619481557,0.17123135137179393,0.17123135137180046,2.945354510576354,2.9453545105763537,1.5706276533962507,1.5706276533962507,0.12050261610544868,1.2542242410746547,1.2542242410746547,1.2542242410746547,1.254224241074655,0.0584886432405244,0.06201397286492436,0.06201397286492441,0.06201397286492438,0.062013972864924265,0.07977581219349973,-0.01776183932857537
1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.2400716888186004,4.885870113076632,0.08793805848720114,0.05229641695134335,0.6065465340343283,0.014418696774451558,0.41220380585402816,8.554112726610526,1.7449859256971376,0.23115781685523332,0.06877635669819247,0.16981425237255562,0.013750174181828221,2.4000344846714756,0.845974548512056,0.8459745485125013,1.5540599361590162,1.5540599361590097,0.9926086788158849,0.9926086788158848,0.02955431227915315,0.5318969450639723,0.5318969450639721,0.5318969450639728,0.5318969450639723,0.012496739383035376,0.017057572896117795,0.017057572896117788,0.01705757289611776,0.017057572896117753,0.03591386346193982,-0.018856290565822015
1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.20891576313923968,5.212442025160325,0.0872271531775503,0.04569574719960694,0.5624922177126369,0.01414435658036334,0.36154770163922867,9.145945518710171,1.6463028697164541,9.216176846635568,0.06799618144367042,0.15574346909189252,0.013355038557028383,2.299096943020856,0.8473310759754172,0.8473310759754172,1.4517658670454392,1.4517658670454392,0.9361040413304657,0.9361040413304657,0.026233981738992267,0.48942784397598105,0.489427843975981,0.48942784397598116,0.48942784397598094,0.0110211467290723,0.015212835009919939,0.015212835009919963,0.015212835009919904,0.015212835009919911,0.034113390642246846,-0.01890055563232689
1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.9122279373081783,2.311192964718303,0.10629506694545152,0.36542999513129854,1.960433033376648,0.021632943456250685,0.6418856708280735,3.8945791958711085,4.317563975225841,2.1187581621599816,0.08909580572079236,0.6639330452721809,0.02413996010508914,3.399159834345071,0.8216538612364294,0.8216538612364294,2.5775059731086407,2.577505973108642,1.1735138768516815,1.1735138768516815,0.12463201267371074,1.2793600835832488,1.2793600835832484,1.279360083583249,1.2793600835832488,0.06073517472421769,0.06389683794949308,0.06389683794949307,0.06389683794949308,0.06389683794949289,0.08161217128704755,-0.017715333337554418
1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,4.357001725447599,3.3249370685237585,0.11630538752861036,0.7613635223187495,3.1960601107667483,0.02567239222946854,8.75757854989001,5.7270690175000745,6.33970753740469,3.952979247088827,0.10031501654821473,1.181559697568732,0.029958510128509443,2.956119158935246,0.8357677217942472,0.8357677217942578,2.120351437140968,2.1203514371409606,0.3367858249886677,0.336785824988694,0.18017555505177987,1.6033900571005393,1.6033900571005193,1.6033900571005364,1.6033900571005297,0.0913654611120168,0.08881009393976175,0.08881009393976079,0.0888100939397608,0.08881009393976076,0.10590491155866659,-0.017094817618905786
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3774749095344523,1.993883804737516,0.09467932003082245,0.1307948970955352,1.6202222384263676,0.017038873010046685,2.186931588408888,3.322386159316787,3.7234982158708587,1.658450611126189,0.076199575830358,0.530759044162871,0.0175237759374341,3.5545587771821183,0.8142526514445827,0.8142526514445823,2.7403061257375354,2.7403061257375354,1.5261868399398166,1.5261868399398153,0.06259911777705146,1.1515201680206684,1.1515201680206677,1.1515201680206686,1.1515201680206684,0.02816393450126045,0.034435183275791,0.034435183275791016,0.03443518327579101,0.03443518327579094,0.05287201941136974,-0.018436836135578755
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,2.620935095573981,2.6615847362119185,0.11006536530407661,0.4848033345298587,0.7340896504064611,0.023145646540699647,4.1005685552691915,4.527388535159744,2.021718769375552,2.687371745535085,0.09331006435954407,0.21147957298787468,0.026318709046511523,3.2373480561995165,0.8277601976503531,0.827760197650353,2.409587858549164,2.4095878585491635,1.6206136213701416,1.6206136213701416,0.14552656958883264,0.6434476675901892,0.6434476675901887,0.6434476675901889,0.6434476675901895,0.07219530309879751,0.07333126649003516,0.07333126649003512,0.07333126649003517,0.07333126649003503,0.09081275056485866,-0.01748148407482351
