e_v2,e_v3,e_v13,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,e_v21,e_v1,e_v20,e_v22,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v1,v_v2,v_v3,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v13,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3267861617370549,1.9605774461419119,0.10213336533645449,0.2623250708184746,1.585508255074591,0.019975451463358447,2.108735266951532,3.2623906492494554,3.661550210532014,1.6130131207470562,0.08446011378825284,0.5174526588279632,0.021752847738843024,3.5713899661702135,0.8133356197113794,0.8133356197113897,2.758054346458823,2.7580543464588247,1.5191534268281992,1.5191534268282039,0.10186740498177935,1.1370335146488473,1.1370335146488477,1.1370335146488484,1.1370335146488484,0.04845697481481679,0.05341043016696251,0.05341043016696237,0.05341043016696236,0.0534104301669623,0.07138408241530879,-0.017973652248346426
5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,5.112149417328998,12.231459660069907,0.11826669626756638,0.8769777158557953,3.521266038955206,0.026472532236294928,7.9264369100573,21.87465132702358,6.8485725632518895,7.857388523633192,0.10252446647367136,1.3247746222560794,0.03111129452952584,4.393510026757491,0.8589145899568634,0.8589145899568633,3.534595436800628,3.534595436800627,1.677876767321135,1.677876767321134,0.19097928091617505,1.6657393885633185,1.665739388563318,1.6657393885633185,1.6657393885633185,0.09733856723692846,0.09364071367924662,0.09364071367924662,0.09364071367924662,0.0936407136792466,0.11061409163070252,-0.01697337795145591
1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.301982553448261,1.9119002340053979,0.10192639975558745,0.2578415590198082,1.5683327053660612,0.019893358422658797,2.070461502659104,10.659751693079556,3.630797676677991,1.5779658446091125,0.08423001798374555,0.5108895706938845,0.021634620981959184,3.5961728214898203,0.8501291249809204,0.8501291249809203,2.7460436965088992,2.7460436965088997,1.5155425767538855,1.5155425767538857,0.10074760513598863,1.1297535146190247,1.1297535146190247,1.129753514619025,1.1297535146190252,0.047860676705070805,0.05288692843091794,0.05288692843091788,0.05288692843091795,0.05288692843091791,0.07087343243339177,-0.017986504002473848
1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.803421459415671,1.0146112592449388,0.09696049659610374,0.16515525357953084,1.1894410327709533,0.01793317351025815,1.2990508828720133,0.1356890459425417,2.9324227115237007,0.902382489939762,0.0787217469114228,0.3698389648758393,0.018811690203861333,4.095973112307381,1.6686292135828522,1.668629213582852,2.427343898724528,2.4273438987245277,1.4061892670420817,1.4061892670420826,0.07435594935118527,0.94679868233126,0.9467986823312597,0.9467986823312603,0.94679868233126,0.03408721028016987,0.04026873907101531,0.04026873907101527,0.040268739071015316,0.040268739071015254,0.05856375687183083,-0.018295017800815525
1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,2.7820436024794075,1.2051708439577382,0.11079141156274921,0.5112975283780797,2.4441265939374404,0.02343815818167983,4.348166038887959,1.9078827941819416,5.1297270067787615,3.838347243054667,0.0941231846921168,0.8608984570254602,0.026740037638563082,3.9825094884506953,0.7788498351555099,0.7788498351555098,3.2036596532951833,3.203659653295186,1.6271650322526827,1.627165032252684,0.1495637959335415,1.4269308251089583,1.4269308251089594,1.4269308251089583,1.426930825108959,0.07442286323319375,0.07514093270034798,0.07514093270034798,0.07514093270034795,0.07514093270034794,0.0925774035217305,-0.01743647082138254
1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,2.023059039303844,1.50110526056556,0.10695884955868677,0.3844417245694665,2.0261041009819145,0.02189849868355258,3.1812353042835433,2.436647334811994,4.429831499095359,1.0392588668324638,0.08983674959235448,0.6901801241476013,0.024522426599425867,3.814433093045138,0.7965013057281389,0.796501305714952,3.0179317873412432,3.0179317873501543,1.5881620949821784,1.5881620949594104,0.12829756388812075,1.3014721284703101,1.3014721284687951,1.3014721284660293,1.3014721284726516,0.06273522713632253,0.06556233675309966,0.06556233675331138,0.06556233675331093,0.06556233675331065,0.08323648752473778,-0.017674150771425846
1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.2753647387362432,1.9261059013724395,0.10170086230343045,0.2530181780021918,1.5497575450281413,0.019803935065275488,2.571739663736546,3.2003117554969656,3.597461206069684,1.5665481796745702,0.08397932251944117,0.5038071612251332,0.021505837683717298,3.5889176122340585,0.8123528473567153,0.8123528473567152,2.776564764877343,2.7765647648773415,1.5552414617726487,1.5552414617726456,0.09952889276253493,1.1217944103421627,1.1217944103421629,1.1217944103421627,1.1217944103421627,0.04721265892426203,0.052316233838272816,0.05231623383827279,0.05231623383827278,0.0523162338382728,0.07031674340719526,-0.018000509568922456
1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.1753804881024538,0.9056786882942301,0.08642019126137665,0.038537519792528604,0.5119816120859937,0.013833404226355882,0.15977667442711682,1.3778695895482374,1.5308839268816834,0.43363963157242497,0.06711120456100765,0.13982703110129763,0.012907161101821092,4.162786635886437,0.7494108193151053,0.7494108193151056,3.4133758165713317,3.4133758165713313,2.953070334283239,2.953070334283239,0.022505530578274927,0.4377999517098169,0.4377999517098177,0.4377999517098167,0.4377999517098168,0.00938952636212561,0.013116004216149292,0.013116004216149347,0.013116004216149243,0.013116004216149287,0.03206681316176914,-0.018950808945619832
1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3103660774258343,1.9496462936118781,0.10452602981588573,0.3184040846036685,1.574152204354136,0.02092681313935781,2.0833986404741998,3.242703281318351,3.6412250899551255,1.5982170436913952,0.08712322169471244,0.5131117706977152,0.02312297678219138,3.5769361950881406,0.8130277674366544,0.8130277674366544,2.7639084276514856,2.7639084276514856,1.5167760109413555,1.5167760109413553,0.11490378809068674,1.132228628619444,1.132228628619445,1.132228628619444,1.1322286286194447,0.05545511331559938,0.05944867477508746,0.05944867477508752,0.059448674775087425,0.05944867477508749,0.07727378834782689,-0.01782511357273939
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.8438896272964204,1.6041222535880055,0.09743450422191145,0.17288517965883352,2.573864358305582,0.018119486616750627,1.361879158657471,2.6214011527146868,5.342467368365571,1.1594961926908334,0.07924647655183233,0.9150634730768472,0.01908000503548344,3.7581167479293662,0.8011184473435471,0.8011184473435471,2.9569983005858185,2.9569983005858194,1.4188658805582723,1.418865880558273,0.07683060039005522,1.4613018196374898,1.4613018196374907,1.4613018196374903,1.461301819637491,0.03535264955876928,0.041477950831286005,0.041477950831286,0.04147795083128599,0.04147795083128604,0.05974350774491579,-0.01826555691362978
