e_v2,e_v3,e_v13,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,e_v21,e_v1,e_v20,e_v22,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v1,v_v2,v_v3,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v13,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3267861617370549,1.9605774461419119,0.10213336533645449,0.2623250708184746,1.585508255074591,0.019975451463358447,2.108735266951532,3.2623906492494554,3.661550210532014,1.6130131207470562,0.08446011378825284,0.5174526588279632,0.021752847738843024,3.5713899661702135,0.8133356197113794,0.8133356197113897,2.758054346458823,2.7580543464588247,1.5191534268281992,1.5191534268282039,0.10186740498177935,1.1370335146488473,1.1370335146488477,1.1370335146488484,1.1370335146488484,0.04845697481481679,0.05341043016696251,0.05341043016696237,0.05341043016696236,0.0534104301669623,0.07138408241530879,-0.017973652248346426
7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,5.699797035963077,14.187429802857544,0.11959229612510876,0.9655427232351234,3.763068301499223,0.027014938906617776,8.828477225886495,25.422712454462523,7.222475934480065,8.931851886228712,0.10401985793952538,1.4327959241539936,0.031892811125097446,4.450642957298064,0.8600936787664737,0.8600936787664739,3.59054927853159,3.590549278531589,1.6843944576892724,1.6843944576892724,0.19823685875565164,1.7079179620866665,1.7079179620866665,1.7079179620866665,1.707917962086666,0.10134052892421862,0.09689632983143297,0.09689632983143291,0.09689632983143302,0.09689632983143301,0.11378765514656303,-0.016891325315130074
1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3005916348273079,1.9091809688738774,0.10191470316596815,0.25758982015378634,1.5673657676316506,0.019888719912191707,2.0683150139347175,12.139301932254298,3.6290643430556875,1.5760040910376074,0.08421701545004212,0.5105204944352933,0.021627940811697863,3.597563768114523,0.8522013587426756,0.8522013587426752,2.7453624093718485,2.7453624093718476,1.5153366324657058,1.5153366324657067,0.10068436094545233,1.129341415960689,1.1293414159606898,1.1293414159606887,1.129341415960689,0.04782702372346139,0.052857337221991006,0.05285733722199101,0.052857337221991,0.052857337221990944,0.0708445675519796,-0.01798723032998858
1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7846814256819282,0.98420728151844,0.09673558617225377,0.16156145545531703,1.1735884968850472,0.017844828821729,1.269937331582772,0.08460262221120206,2.9022387201646263,0.8782142237081147,0.07847284716989258,0.36410507067101394,0.018684462399785374,4.11447527471736,1.7032710766425199,1.7032710766425192,2.411204198074841,2.41120419807484,1.3999737377192327,1.3999737377192323,0.07318543232004211,0.9380450280355667,0.9380450280355666,0.9380450280355661,0.9380450280355663,0.033490802578490984,0.03969462974155118,0.039694629741551204,0.039694629741551135,0.039694629741551316,0.05800362727082192,-0.018308997529270767
1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,3.058181274168618,1.1251332266193272,0.11194874440773002,0.5562447374780234,2.585320309791953,0.023905235652399447,4.772453394710961,1.765579650243657,5.361162815927781,4.290282276256073,0.09542036758004974,0.9198712838577141,0.027412826081277073,4.0296477637763815,0.7724914676531673,0.7724914676531669,3.2571562961232154,3.2571562961232137,1.636908103889509,1.6369081038895095,0.15600131817040389,1.4642468740633012,1.4642468740633015,1.4642468740633012,1.464246874063301,0.07798047088083943,0.07802084728956434,0.07802084728956438,0.07802084728956438,0.0780208472895642,0.09538557878966421,-0.01736473150009981
1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,2.094064280554917,1.4670348300791063,0.10736767995761885,0.39654875476956425,2.067459481677843,0.022062219503622783,3.290470171955818,2.375609068978977,4.500177261615731,1.0005301154719897,0.09029331746347362,0.7067928072958293,0.02475822842015887,3.833301325721268,0.794831297145304,0.7948312971453041,3.0384700285759627,3.038470028575968,1.5928850577090055,1.592885057709006,0.13055866303927616,1.3150263078276814,1.315026307827681,1.3150263078276812,1.315026307827681,0.0639714909765486,0.06658717206272766,0.06658717206272767,0.06658717206272767,0.06658717206272775,0.08423596064306615,-0.01764878858033849
1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.2721618005421456,1.9239351831667266,0.10167347855705602,0.25243693421429736,1.5475121753173116,0.019793080254511645,2.6071160207311905,3.196403112691056,3.5934259307063603,1.5636412752275273,0.08394888759343584,0.5029521356642991,0.02149020511509961,3.5900250387213335,0.8122897733299796,0.8122897733299796,2.777735265391353,2.777735265391354,1.557528045814454,1.5575280458144616,0.09938103545925153,1.1208261841176406,1.1208261841176408,1.120826184117641,1.1208261841176403,0.04713410820646652,0.05224692725278491,0.05224692725278495,0.05224692725278491,0.05224692725278486,0.0702491373553904,-0.018002210102605477
1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.13401553357866672,0.8473047453846758,0.08535723516016591,0.02962791362443084,0.4439524913633491,0.013424548454516344,0.10517343502514472,1.2755812472257002,1.3710955241986766,0.3821178494272353,0.06594648347291687,0.11877543051256402,0.01231825374758836,4.199195800882314,0.7413224730146796,0.7413224730146795,3.4578733278676346,3.4578733278676355,3.077615259884453,3.077615259884452,0.017660972616869046,0.3625970953663133,0.36259709536631335,0.3625970953663134,0.36259709536631335,0.007311591303680507,0.010349381313188544,0.010349381313188535,0.010349381313188522,0.010349381313188662,0.029366397233803347,-0.019017015920614798
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3090766348979395,1.948784883654377,0.10471400115460182,0.32316266200906707,1.5732580778993992,0.021001733636786955,2.081408872023112,3.2411519215137132,3.6396235037689846,1.5970535059855413,0.0873326763671305,0.512770242224497,0.023230877409121414,3.5773737246506774,0.8130033597641318,0.8130033597641492,2.7643703648865303,2.764370364886532,1.5165871729757812,1.5165871729757847,0.11593428078029698,1.1318489111304573,1.131848911130456,1.131848911130458,1.1318489111304573,0.0560123055793956,0.05992197520090142,0.05992197520090119,0.059921975200901166,0.05992197520090115,0.07773542219202886,-0.01781344699112765
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.792940397349566,1.5613842624347125,0.09683514055239242,0.16314641408707067,2.752269638800679,0.017883929086248945,1.2827695964040484,2.5447199398307108,5.632066112651897,1.1090389182767033,0.07858301402086497,0.9903794943939127,0.018740771858449932,3.7813475394410094,0.7992771144217244,0.7992771144217248,2.9820704250192844,2.982070425019285,1.4027413009938619,1.402741300993861,0.07370325520291128,1.5056258688225133,1.505625868822514,1.5056258688225126,1.5056258688225135,0.03375447349931253,0.039948781703598696,0.03994878170359869,0.03994878170359868,0.0399487817035987,0.05825159117075165,-0.018302809467152972
