e_v2,e_v3,e_v13,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,e_v21,e_v1,e_v20,e_v22,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v1,v_v2,v_v3,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v13,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3267861617370549,1.9605774461419119,0.10213336533645449,0.2623250708184746,1.585508255074591,0.019975451463358447,2.108735266951532,3.2623906492494554,3.661550210532014,1.6130131207470562,0.08446011378825284,0.5174526588279632,0.021752847738843024,3.5713899661702135,0.8133356197113794,0.8133356197113897,2.758054346458823,2.7580543464588247,1.5191534268281992,1.5191534268282039,0.10186740498177935,1.1370335146488473,1.1370335146488477,1.1370335146488484,1.1370335146488484,0.04845697481481679,0.05341043016696251,0.05341043016696237,0.05341043016696236,0.0534104301669623,0.07138408241530879,-0.017973652248346426
10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,6.211640593252307,15.949941811458984,0.12063201011190977,1.0418375167617033,3.966933209684421,0.027441276743514306,9.614097183110063,28.619967760635763,7.535107004163172,9.883717691739387,0.10519391616393331,1.5248111259203263,0.03250712581531347,4.494981015703079,0.860907654253726,0.8609076542590648,3.6340733614474616,3.6340733614475402,1.6891058208436696,1.68910582084375,0.20389926648190315,1.7410682741220174,1.741068274122026,1.741068274122048,1.7410682741220833,0.10445466157524341,0.0994446049066672,0.09944460490666683,0.099444604906667,0.09944460490666707,0.11627158783142097,-0.01682698292475386
1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.2995760437937096,1.9071961762274046,0.10190615666631982,0.2574059895689281,1.5666594937253018,0.019885330695523312,2.06674772329564,13.502502626597044,3.627798136914216,1.5745719429575034,0.08420751480394778,0.5102509400949766,0.02162305981758207,3.5985794567143947,0.8537150234121486,0.8537150234121484,2.7448644333022463,2.7448644333022463,1.5151860244156208,1.5151860244156212,0.10063815227696785,1.129040256609657,1.1290402566096573,1.129040256609657,1.1290402566096571,0.04780243723413529,0.052835715042832555,0.05283571504283254,0.0528357150428325,0.0528357150428326,0.07082347608903077,-0.017987761046198217
1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7729483920433472,0.9653073308235233,0.09659296066668577,0.15930671903618868,1.1635858012905302,0.017788825094269444,1.2517029621249365,0.05387089685247327,2.8831468621558822,0.8631347108184193,0.0783150348866309,0.36049454149626764,0.018603809731656033,4.126033387726362,1.7251580178172703,1.7251580178172707,2.4008753699090915,2.4008753699090915,1.3959629591665028,1.3959629591665021,0.07244440093144054,0.9324680098111483,0.9324680098111485,0.9324680098111482,0.9324680098111483,0.033113957135880036,0.03933044379556043,0.039330443795560464,0.03933044379556041,0.03933044379556036,0.05764830678779542,-0.018317862992234982
1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,3.3187872245967007,1.0587965700189377,0.11295298141875974,0.5981765196963769,2.714361231921207,0.024311330876961204,5.172790874839699,1.6479523680348294,5.57080038852984,4.7237156428666855,0.09654700100080536,0.9742979485072097,0.027997793941507313,4.069282937573438,0.7665031279450102,0.7665031279460646,3.3027798096239285,3.302779809625155,1.644719045196356,1.644719045200803,0.16158587054157045,1.4964748938883685,1.4964748938884325,1.4964748938886288,1.4964748938878685,0.08107077279908327,0.08051509774234096,0.0805150977422338,0.0805150977422337,0.08051509774223387,0.09781759252235095,-0.017302494780117177
1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,2.1503811716076147,1.4411660528294747,0.1076833782534354,0.40611240041784585,2.099883587514263,0.0221887293507726,3.3770963847068343,2.3292881365812605,4.555146771581501,0.9714652567975014,0.0906459896302538,0.7198622481253001,0.024940437875044037,3.8477093791954515,0.7935105202444593,0.7935105202444596,3.054198858950993,3.0541988589509983,1.5964316429269654,1.5964316429269667,0.13230629938174326,1.3254609166422817,1.3254609166422822,1.3254609166422813,1.325460916642282,0.06492825210033502,0.06737804728140837,0.06737804728140832,0.06737804728140837,0.06737804728140839,0.0850072525495959,-0.017629205268187564
1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.2697959676971868,1.9223299875957185,0.10165321752960045,0.2520074844481237,1.5458522197956148,0.019785049220426718,2.6338566648274093,3.1935128047782486,3.590441958973069,1.5614931355281134,0.0839263694942223,0.5023201856935848,0.02147863921419774,3.5908442368140725,0.8122430392602843,0.8122430392602842,2.778601197553788,2.778601197553789,1.5592200068729578,1.5592200068729591,0.09927165288568464,1.1201095377951438,1.1201095377951444,1.1201095377951442,1.1201095377951442,0.04707600720076151,0.05219564568492315,0.05219564568492314,0.052195645684923166,0.052195645684923096,0.07019911400523549,-0.018003468320312337
1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.10604234813091054,0.8061022310673692,0.08459025542034977,0.02355018579742401,0.39310701164322664,0.013130060193799472,0.06943452403764384,1.2036693174212387,1.2479378323780845,0.34656558280844135,0.06510678116723413,0.10334717899109833,0.011894067119974597,4.225154570567745,0.7349388575772479,0.7349388575772478,3.4902157129904965,3.490215712990496,3.1745512120021053,3.174551212002104,0.014213026846451525,0.3014514741419402,0.30145147414194,0.3014514741419395,0.30145147414194035,0.005863175266598796,0.008349851579852722,0.008349851579852696,0.008349851579852708,0.008349851579852787,0.027414647641490236,-0.019064796061637534
1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3080986144631683,1.9481312252237013,0.10485659592471573,0.3268090123084489,1.5725796678376318,0.021058585707304588,2.079899653954787,3.239974719353428,3.638408190690202,1.596170823574581,0.08749159134644661,0.5125111355234453,0.02331275606561544,3.577705778287947,0.8129848241264132,0.8129848241264128,2.7647209541615334,2.764720954161534,1.5164437318744615,1.5164437318744612,0.11671655537256635,1.1315606669145055,1.131560666914506,1.1315606669145055,1.1315606669145055,0.05643563922394866,0.060280916148618614,0.06028091614861858,0.06028091614861862,0.06028091614861839,0.07808551316480132,-0.01780459701618268
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7511379378477084,1.5254012757999302,0.09632402203788908,0.15510567922933788,2.9181780874717593,0.017683264062648384,1.2177931668238147,2.4801950397772723,5.898601698686277,1.067190103688246,0.07801751434217323,1.0612370660994344,0.018451787984115554,3.8010522478457265,0.7976465719814403,0.7976465719814403,3.0034056758642866,3.003405675864286,1.388250024365093,1.3882500243650933,0.07104975045387708,1.5441059010453158,1.5441059010453155,1.5441059010453158,1.5441059010453153,0.032406275531570695,0.038643474922306326,0.038643474922306326,0.03864347492230631,0.03864347492230637,0.056978055528271135,-0.0183345806059648
