e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,e_vATP,CO2,GLCo,ETOH,GLY,F26BP,P,G6P,TRIO,NAD,ACE,P2G,BPG,GLCi,F6P,PEP,PYR,F16P,P3G,NADH,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH,v_vATP
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.02,6.308881638,1.033245614,0.777523537,1.545559767,0.170114452,0.044843711,0.000329574,0.098758692,0.112812815,0.073616842,8.523152464,0.60190764,0.356484038,0.044440233,88.14952688,77.34952688,6,2.4,77.34952688,77.34952688,136.4968074,136.4968074,136.4968074,136.4968074,136.4968074,136.4968074,3.640449265,88.14952688,129.2159089,18.20224632,84.53276406
1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.02,6.386733288,1.097926994,0.796713335,1.545675969,0.171435319,0.047103922,0.0003587,0.081274423,0.122145739,0.078474353,8.862001871,0.631310978,0.37304004,0.044324031,89.29124896,78.49124896,6,2.4,78.49124896,78.49124896,138.6389188,138.6389188,138.6389188,138.6389188,138.6389188,138.6389188,3.668715824,89.29124896,131.3014872,18.34357912,86.42047638
1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.02,6.310051735,0.956841495,0.777804043,1.545561495,0.17013408,0.044876035,0.000329984,0.098494483,0.112945552,0.073685664,8.52801226,0.602332545,0.356721428,0.044438505,88.16656827,77.36656827,6,2.4,77.36656827,77.36656827,136.52879,136.52879,136.52879,136.52879,136.52879,136.52879,3.640869317,88.16656827,129.2470513,18.20434658,84.5609661
1,1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.02,6.204761407,0.975738428,0.762788694,1.545452771,0.16910313,0.043040712,0.000301861,0.10180472,0.103934888,0.06931265,8.30381101,0.580247797,0.343547927,0.044547229,87.95352068,76.55352068,6.6,2.4,76.55352068,76.55352068,135.0130065,135.0130065,135.0130065,135.0130065,135.0130065,135.0130065,3.618806977,87.95352068,127.7753925,18.09403489,82.04374368
1,1,1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.02,6.237202649,0.991124756,0.766413619,1.545481442,0.169349762,0.043498046,0.000309511,0.100831416,0.106381972,0.070464969,8.352847779,0.585476974,0.346789824,0.044518558,88.01605872,76.73605872,6,2.64,76.73605872,76.73605872,135.3516929,135.3516929,135.3516929,135.3516929,135.3516929,135.3516929,3.624084914,88.01605872,128.1035231,18.12042457,82.81492865
1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.02,6.309763645,0.975652647,0.777734958,1.54556107,0.170129247,0.044868072,0.000329883,0.09855953,0.102315508,0.073668708,8.526815103,0.602227883,0.356662949,0.04443893,88.16237217,77.36237217,6,2.4,77.36237217,77.36237217,136.5209149,136.5209149,136.5209149,136.5209149,136.5209149,136.5209149,3.640765883,88.16237217,129.2393832,18.20382941,84.55402198
1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.02,6.309070753,1.02089664,0.777568858,1.545560046,0.170117624,0.044848932,0.00032964,0.098715987,0.110561843,0.073627957,8.523937466,0.57393833,0.356522383,0.044439954,88.15228093,77.35228093,6,2.4,77.35228093,77.35228093,136.5019761,136.5019761,136.5019761,136.5019761,136.5019761,136.5019761,3.640517146,88.15228093,129.2209419,18.20258573,84.53732183
1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.02,6.363924789,1.016529171,0.709979893,1.544509535,0.166395634,0.045750279,0.000345038,0.097069569,0.109552015,0.075926413,8.617785461,0.520455134,0.362884774,0.045490465,88.25858542,77.45858542,6,2.4,77.45858542,77.45858542,137.112838,137.112838,137.112838,137.112838,137.112838,137.112838,3.560866561,88.25858542,129.9911049,17.8043328,85.86503898
1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.02,6.310387073,1.032727373,0.775573512,1.545531882,0.170013563,0.044867841,0.000319469,0.098711715,0.112712372,0.073677949,8.525712765,0.599455767,0.3566547,0.044468118,88.1525564,77.3525564,6,2.4,77.3525564,77.3525564,136.5136616,136.5136616,136.5136616,136.5136616,136.5136616,136.5136616,3.63829024,88.1525564,129.2370811,18.1914512,84.56904945
1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.02,6.310106806,1.032823585,0.775936087,1.545537077,0.170032349,0.044863346,0.000321347,0.098720457,0.112731022,0.073666564,8.525235998,0.5999112,0.345102321,0.044462923,88.1519926,77.3519926,6,2.4,77.3519926,77.3519926,136.5105239,136.5105239,136.5105239,136.5105239,136.5105239,136.5105239,3.63869226,88.1519926,129.2331394,18.1934613,84.56229357
